0 OPEN 
2205 NODE 4a8a267fc25de4a3cc890bd19ae1764e_4fbf1f3b7709cda79768f7c0d2235d77
2210 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_4a8a267fc25de4a3cc890bd19ae1764e_4fbf1f3b7709cda79768f7c0d2235d77
2215 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_4a8a267fc25de4a3cc890bd19ae1764e_4fbf1f3b7709cda79768f7c0d2235d77
2224 RULE 7967e33c9f0e16c69b28583f66b0bf4a_4a8a267fc25de4a3cc890bd19ae1764e_4fbf1f3b7709cda79768f7c0d2235d77_e6440564e2d35d7a0b8769f82c4c6607_4fbf1f3b7709cda79768f7c0d2235d77
2230 NODE e6440564e2d35d7a0b8769f82c4c6607_4fbf1f3b7709cda79768f7c0d2235d77
2235 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e6440564e2d35d7a0b8769f82c4c6607_4fbf1f3b7709cda79768f7c0d2235d77
2240 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e6440564e2d35d7a0b8769f82c4c6607_4fbf1f3b7709cda79768f7c0d2235d77
2245 RULE 9461a3a129367c3823560d3ade70f976_e6440564e2d35d7a0b8769f82c4c6607_4fbf1f3b7709cda79768f7c0d2235d77_1465e37cc73d0748577ad8ab22739591_4fbf1f3b7709cda79768f7c0d2235d77
2254 Z3QUERY 3da181ccb99f503cf1f46062c70cbf0b
2264 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2269 SRULE b0423371014640855295edf04998830c_1465e37cc73d0748577ad8ab22739591_4fbf1f3b7709cda79768f7c0d2235d77_ea589a52ee3619a75fee5e46efb0d7e3_4fbf1f3b7709cda79768f7c0d2235d77
2280 Z3QUERY 9c41dbac85ccb7af90cc0c10c0cd9d49
2292 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2297 SRULE d963a5f1675c7983986cfcbd43c5a6a8_ea589a52ee3619a75fee5e46efb0d7e3_4fbf1f3b7709cda79768f7c0d2235d77_461d9e04eae7f117e20c38ddf7d21db2_4fbf1f3b7709cda79768f7c0d2235d77
2302 NODE 461d9e04eae7f117e20c38ddf7d21db2_4fbf1f3b7709cda79768f7c0d2235d77
2305 RULEATTEMPT c468eb8d745b6d112b436349425dba83_461d9e04eae7f117e20c38ddf7d21db2_4fbf1f3b7709cda79768f7c0d2235d77
2308 RULEATTEMPT c468eb8d745b6d112b436349425dba83_461d9e04eae7f117e20c38ddf7d21db2_4fbf1f3b7709cda79768f7c0d2235d77
2314 RULE c468eb8d745b6d112b436349425dba83_461d9e04eae7f117e20c38ddf7d21db2_4fbf1f3b7709cda79768f7c0d2235d77_5e8c2b35744ad6d6453c50cb73689da8_4fbf1f3b7709cda79768f7c0d2235d77
2319 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
2326 Z3QUERY d88469b0ba6bcdbedf1efbaab9462ec9
2336 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2342 SRULE b00d89a63ee7918d6dfd602651f2f925_5e8c2b35744ad6d6453c50cb73689da8_4fbf1f3b7709cda79768f7c0d2235d77_2d62febf98670601fbe3906ab1518029_4fbf1f3b7709cda79768f7c0d2235d77
2346 NODE 2d62febf98670601fbe3906ab1518029_4fbf1f3b7709cda79768f7c0d2235d77
2350 RULEATTEMPT 5b128a4c366ed35f003801440dc66842_2d62febf98670601fbe3906ab1518029_4fbf1f3b7709cda79768f7c0d2235d77
2353 RULEATTEMPT 5b128a4c366ed35f003801440dc66842_2d62febf98670601fbe3906ab1518029_4fbf1f3b7709cda79768f7c0d2235d77
2377 RULE 5b128a4c366ed35f003801440dc66842_2d62febf98670601fbe3906ab1518029_4fbf1f3b7709cda79768f7c0d2235d77_d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77
2382 NODE d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77
2386 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77
2390 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77
2394 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77
2401 RULE d70c29635e7b8c5d8f8eb28e12504afe_d4881a25f79da33b08d31b34001bdbeb_4fbf1f3b7709cda79768f7c0d2235d77_af90c58f2c2f31818401a4ec349a68d1_4fbf1f3b7709cda79768f7c0d2235d77
2406 NODE af90c58f2c2f31818401a4ec349a68d1_4fbf1f3b7709cda79768f7c0d2235d77
2409 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_af90c58f2c2f31818401a4ec349a68d1_4fbf1f3b7709cda79768f7c0d2235d77
2412 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_af90c58f2c2f31818401a4ec349a68d1_4fbf1f3b7709cda79768f7c0d2235d77
2418 RULE 291ce9beef952b406a4d9edcac79f490_af90c58f2c2f31818401a4ec349a68d1_4fbf1f3b7709cda79768f7c0d2235d77_15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77
2423 NODE 15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77
2426 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77
2430 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77
2433 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77
2440 RULE 82b79a931ab623dfc71ee41713422d62_15e65c8201f8e48ae75ad459a8c6a580_4fbf1f3b7709cda79768f7c0d2235d77_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2444 NODE d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2448 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2452 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2455 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2459 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77
2465 RULE 4b74905c7ba10fc34356bd0623ddc3d1_d273a92b1b4bb76e0c8b13fd4e442ebe_4fbf1f3b7709cda79768f7c0d2235d77_917122c53df599ae5d74c466ca74ff20_4fbf1f3b7709cda79768f7c0d2235d77
2470 NODE 917122c53df599ae5d74c466ca74ff20_4fbf1f3b7709cda79768f7c0d2235d77
2474 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_917122c53df599ae5d74c466ca74ff20_4fbf1f3b7709cda79768f7c0d2235d77
2477 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_917122c53df599ae5d74c466ca74ff20_4fbf1f3b7709cda79768f7c0d2235d77
2484 RULE 770d0992f983ca9c1371665c9fd772f6_917122c53df599ae5d74c466ca74ff20_4fbf1f3b7709cda79768f7c0d2235d77_8db7b481deb8e3db159be8e795354b2e_4fbf1f3b7709cda79768f7c0d2235d77
2489 NODE 8db7b481deb8e3db159be8e795354b2e_4fbf1f3b7709cda79768f7c0d2235d77
2493 RULEATTEMPT af5d713042e4a119a027af48fea635b5_8db7b481deb8e3db159be8e795354b2e_4fbf1f3b7709cda79768f7c0d2235d77
2497 RULEATTEMPT af5d713042e4a119a027af48fea635b5_8db7b481deb8e3db159be8e795354b2e_4fbf1f3b7709cda79768f7c0d2235d77
2503 RULE af5d713042e4a119a027af48fea635b5_8db7b481deb8e3db159be8e795354b2e_4fbf1f3b7709cda79768f7c0d2235d77_8faabf2882057631abf537b54492afbb_4fbf1f3b7709cda79768f7c0d2235d77
2519 NODE 8faabf2882057631abf537b54492afbb_4fbf1f3b7709cda79768f7c0d2235d77
2524 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_8faabf2882057631abf537b54492afbb_4fbf1f3b7709cda79768f7c0d2235d77
2529 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_8faabf2882057631abf537b54492afbb_4fbf1f3b7709cda79768f7c0d2235d77
2539 RULE 7967e33c9f0e16c69b28583f66b0bf4a_8faabf2882057631abf537b54492afbb_4fbf1f3b7709cda79768f7c0d2235d77_c5e649d2224c05f4fadcefc950c6d641_4fbf1f3b7709cda79768f7c0d2235d77
2544 NODE c5e649d2224c05f4fadcefc950c6d641_4fbf1f3b7709cda79768f7c0d2235d77
2547 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c5e649d2224c05f4fadcefc950c6d641_4fbf1f3b7709cda79768f7c0d2235d77
2551 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c5e649d2224c05f4fadcefc950c6d641_4fbf1f3b7709cda79768f7c0d2235d77
2557 RULE 9461a3a129367c3823560d3ade70f976_c5e649d2224c05f4fadcefc950c6d641_4fbf1f3b7709cda79768f7c0d2235d77_e5a3639359f3930c8fab65b3b6adeef9_4fbf1f3b7709cda79768f7c0d2235d77
2567 Z3QUERY 3418ef16de1dc487b24dc4ba7a2940a3
2577 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2583 SRULE b0423371014640855295edf04998830c_e5a3639359f3930c8fab65b3b6adeef9_4fbf1f3b7709cda79768f7c0d2235d77_f18efd2c3ae89c8d5ff307d1dd696446_4fbf1f3b7709cda79768f7c0d2235d77
2593 Z3QUERY a09901e157766c65536d54e1dcbda314
2603 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2610 SRULE d963a5f1675c7983986cfcbd43c5a6a8_f18efd2c3ae89c8d5ff307d1dd696446_4fbf1f3b7709cda79768f7c0d2235d77_a0089020b01d19d19c78cb862c74f295_4fbf1f3b7709cda79768f7c0d2235d77
2615 NODE a0089020b01d19d19c78cb862c74f295_4fbf1f3b7709cda79768f7c0d2235d77
2618 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_a0089020b01d19d19c78cb862c74f295_4fbf1f3b7709cda79768f7c0d2235d77
2622 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_a0089020b01d19d19c78cb862c74f295_4fbf1f3b7709cda79768f7c0d2235d77
2628 RULE e2a6b201fe0fc266a58117f3bdb6af92_a0089020b01d19d19c78cb862c74f295_4fbf1f3b7709cda79768f7c0d2235d77_fab640727665108790d14739e43bb3dc_4fbf1f3b7709cda79768f7c0d2235d77
2633 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
2641 Z3QUERY 3d1bc6940792b72f4d5c25696fa8ffc7
2651 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2657 SRULE b00d89a63ee7918d6dfd602651f2f925_fab640727665108790d14739e43bb3dc_4fbf1f3b7709cda79768f7c0d2235d77_c1a51137d69920d1e681fe82bbc4447b_4fbf1f3b7709cda79768f7c0d2235d77
2662 NODE c1a51137d69920d1e681fe82bbc4447b_4fbf1f3b7709cda79768f7c0d2235d77
2665 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_c1a51137d69920d1e681fe82bbc4447b_4fbf1f3b7709cda79768f7c0d2235d77
2669 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_c1a51137d69920d1e681fe82bbc4447b_4fbf1f3b7709cda79768f7c0d2235d77
2675 RULE d9c607cd8dcffa1c1e48e94a7002b938_c1a51137d69920d1e681fe82bbc4447b_4fbf1f3b7709cda79768f7c0d2235d77_214c64afb3887a16d9fd5d8b197f1af8_4fbf1f3b7709cda79768f7c0d2235d77
2680 NODE 214c64afb3887a16d9fd5d8b197f1af8_4fbf1f3b7709cda79768f7c0d2235d77
2684 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_214c64afb3887a16d9fd5d8b197f1af8_4fbf1f3b7709cda79768f7c0d2235d77
2688 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_214c64afb3887a16d9fd5d8b197f1af8_4fbf1f3b7709cda79768f7c0d2235d77
2694 RULE b4c2b7c2866edc0dddc43f3f1759b197_214c64afb3887a16d9fd5d8b197f1af8_4fbf1f3b7709cda79768f7c0d2235d77_1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77
2699 NODE 1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77
2703 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77
2706 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77
2710 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77
2716 RULE d70c29635e7b8c5d8f8eb28e12504afe_1a6777ac788b174dfb75c71c91ee59d9_4fbf1f3b7709cda79768f7c0d2235d77_d18fd974c987c70dac3e620c635fdff_4fbf1f3b7709cda79768f7c0d2235d77
2722 NODE d18fd974c987c70dac3e620c635fdff_4fbf1f3b7709cda79768f7c0d2235d77
2725 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_d18fd974c987c70dac3e620c635fdff_4fbf1f3b7709cda79768f7c0d2235d77
2728 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_d18fd974c987c70dac3e620c635fdff_4fbf1f3b7709cda79768f7c0d2235d77
2734 RULE 291ce9beef952b406a4d9edcac79f490_d18fd974c987c70dac3e620c635fdff_4fbf1f3b7709cda79768f7c0d2235d77_720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77
2739 NODE 720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77
2743 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77
2747 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77
2750 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77
2756 RULE 82b79a931ab623dfc71ee41713422d62_720d0e78ff363868eebb80d88dde90a6_4fbf1f3b7709cda79768f7c0d2235d77_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2760 NODE 1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2763 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2767 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2770 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2773 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77
2779 RULE 4b74905c7ba10fc34356bd0623ddc3d1_1721f73e2f3964e36b5ae16309b43100_4fbf1f3b7709cda79768f7c0d2235d77_f679f51b9acd1967d24fa48bf0069cb0_4fbf1f3b7709cda79768f7c0d2235d77
2783 NODE f679f51b9acd1967d24fa48bf0069cb0_4fbf1f3b7709cda79768f7c0d2235d77
2786 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_f679f51b9acd1967d24fa48bf0069cb0_4fbf1f3b7709cda79768f7c0d2235d77
2789 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_f679f51b9acd1967d24fa48bf0069cb0_4fbf1f3b7709cda79768f7c0d2235d77
2795 RULE 770d0992f983ca9c1371665c9fd772f6_f679f51b9acd1967d24fa48bf0069cb0_4fbf1f3b7709cda79768f7c0d2235d77_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2799 NODE ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2802 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2806 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2809 RULEATTEMPT af5d713042e4a119a027af48fea635b5_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2812 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2823 RULEATTEMPT af5d713042e4a119a027af48fea635b5_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77
2828 RULE af5d713042e4a119a027af48fea635b5_ee821ba8b9cd91892a628fd1763d235a_4fbf1f3b7709cda79768f7c0d2235d77_5f6604f348eae50a55dd29a5349eca4b_4fbf1f3b7709cda79768f7c0d2235d77
2832 NODE 5f6604f348eae50a55dd29a5349eca4b_4fbf1f3b7709cda79768f7c0d2235d77
2835 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_5f6604f348eae50a55dd29a5349eca4b_4fbf1f3b7709cda79768f7c0d2235d77
2838 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_5f6604f348eae50a55dd29a5349eca4b_4fbf1f3b7709cda79768f7c0d2235d77
2844 RULE 7967e33c9f0e16c69b28583f66b0bf4a_5f6604f348eae50a55dd29a5349eca4b_4fbf1f3b7709cda79768f7c0d2235d77_491b90a9534b633b4847573e7e45f2af_4fbf1f3b7709cda79768f7c0d2235d77
2848 NODE 491b90a9534b633b4847573e7e45f2af_4fbf1f3b7709cda79768f7c0d2235d77
2851 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_491b90a9534b633b4847573e7e45f2af_4fbf1f3b7709cda79768f7c0d2235d77
2854 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_491b90a9534b633b4847573e7e45f2af_4fbf1f3b7709cda79768f7c0d2235d77
2860 RULE 9461a3a129367c3823560d3ade70f976_491b90a9534b633b4847573e7e45f2af_4fbf1f3b7709cda79768f7c0d2235d77_1a5dbdc9254cefcf8fedf3413ca90812_4fbf1f3b7709cda79768f7c0d2235d77
2868 Z3QUERY 731da1910fdd05d55d408a5bbb6baaf0
2877 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2883 SRULE b0423371014640855295edf04998830c_1a5dbdc9254cefcf8fedf3413ca90812_4fbf1f3b7709cda79768f7c0d2235d77_7ba53329b5f9e2762d1a3e92bf1d1a15_4fbf1f3b7709cda79768f7c0d2235d77
2892 Z3QUERY 698b697d909e6bb4730632988430ec4a
2901 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2907 SRULE d963a5f1675c7983986cfcbd43c5a6a8_7ba53329b5f9e2762d1a3e92bf1d1a15_4fbf1f3b7709cda79768f7c0d2235d77_aa37685b7b853a4cb007b0a0f400527f_4fbf1f3b7709cda79768f7c0d2235d77
2911 NODE aa37685b7b853a4cb007b0a0f400527f_4fbf1f3b7709cda79768f7c0d2235d77
2915 RULEATTEMPT 40629a88357f4a91c3aabb11cb1b9135_aa37685b7b853a4cb007b0a0f400527f_4fbf1f3b7709cda79768f7c0d2235d77
2918 RULEATTEMPT 40629a88357f4a91c3aabb11cb1b9135_aa37685b7b853a4cb007b0a0f400527f_4fbf1f3b7709cda79768f7c0d2235d77
2924 RULE 40629a88357f4a91c3aabb11cb1b9135_aa37685b7b853a4cb007b0a0f400527f_4fbf1f3b7709cda79768f7c0d2235d77_c3bca6090802dea51002abfe4393268d_4fbf1f3b7709cda79768f7c0d2235d77
2929 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_7a140441989c7dc7c4cd0809e2d54406
2936 Z3QUERY 4cd4ce1bd92a801d9eaba1589f8b7bf9
2946 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
2952 SRULE b00d89a63ee7918d6dfd602651f2f925_c3bca6090802dea51002abfe4393268d_4fbf1f3b7709cda79768f7c0d2235d77_c3b551f947bbb9d61d430df29d03e24c_4fbf1f3b7709cda79768f7c0d2235d77
2956 NODE c3b551f947bbb9d61d430df29d03e24c_4fbf1f3b7709cda79768f7c0d2235d77
2959 RULEATTEMPT 6ac652f7821f96c6b6c059f88e68cdbd_c3b551f947bbb9d61d430df29d03e24c_4fbf1f3b7709cda79768f7c0d2235d77
2963 RULEATTEMPT 6ac652f7821f96c6b6c059f88e68cdbd_c3b551f947bbb9d61d430df29d03e24c_4fbf1f3b7709cda79768f7c0d2235d77
2969 RULE 6ac652f7821f96c6b6c059f88e68cdbd_c3b551f947bbb9d61d430df29d03e24c_4fbf1f3b7709cda79768f7c0d2235d77_10e3b223042e29c7ba59800cc031b4c6_4fbf1f3b7709cda79768f7c0d2235d77
2973 NODE 10e3b223042e29c7ba59800cc031b4c6_4fbf1f3b7709cda79768f7c0d2235d77
2977 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_10e3b223042e29c7ba59800cc031b4c6_4fbf1f3b7709cda79768f7c0d2235d77
2980 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_10e3b223042e29c7ba59800cc031b4c6_4fbf1f3b7709cda79768f7c0d2235d77
2986 RULE b4c2b7c2866edc0dddc43f3f1759b197_10e3b223042e29c7ba59800cc031b4c6_4fbf1f3b7709cda79768f7c0d2235d77_8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77
2991 NODE 8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77
2994 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77
2997 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77
3001 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77
3007 RULE d70c29635e7b8c5d8f8eb28e12504afe_8f645a25886a4a01174f709bf27111a0_4fbf1f3b7709cda79768f7c0d2235d77_fc456acae7cf004419d47600cf57a74f_4fbf1f3b7709cda79768f7c0d2235d77
3011 NODE fc456acae7cf004419d47600cf57a74f_4fbf1f3b7709cda79768f7c0d2235d77
3014 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_fc456acae7cf004419d47600cf57a74f_4fbf1f3b7709cda79768f7c0d2235d77
3017 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_fc456acae7cf004419d47600cf57a74f_4fbf1f3b7709cda79768f7c0d2235d77
3022 RULE 291ce9beef952b406a4d9edcac79f490_fc456acae7cf004419d47600cf57a74f_4fbf1f3b7709cda79768f7c0d2235d77_599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77
3026 NODE 599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77
3029 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77
3032 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77
3035 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77
3040 RULE 82b79a931ab623dfc71ee41713422d62_599b8a4cc009eac147f6b3119f44885f_4fbf1f3b7709cda79768f7c0d2235d77_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3044 NODE eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3047 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3050 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3053 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3055 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77
3060 RULE 4b74905c7ba10fc34356bd0623ddc3d1_eb0ba2432e1a29bdad0fc0c365a29529_4fbf1f3b7709cda79768f7c0d2235d77_1f7b6791430fadc136e0308e82625caa_4fbf1f3b7709cda79768f7c0d2235d77
3064 NODE 1f7b6791430fadc136e0308e82625caa_4fbf1f3b7709cda79768f7c0d2235d77
3067 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_1f7b6791430fadc136e0308e82625caa_4fbf1f3b7709cda79768f7c0d2235d77
3069 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_1f7b6791430fadc136e0308e82625caa_4fbf1f3b7709cda79768f7c0d2235d77
3074 RULE 770d0992f983ca9c1371665c9fd772f6_1f7b6791430fadc136e0308e82625caa_4fbf1f3b7709cda79768f7c0d2235d77_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3078 NODE 9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3081 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3084 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3095 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3098 RULEATTEMPT af5d713042e4a119a027af48fea635b5_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3101 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3103 RULEATTEMPT af5d713042e4a119a027af48fea635b5_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77
3109 RULE af5d713042e4a119a027af48fea635b5_9e7044ae6db507125e996627075d8820_4fbf1f3b7709cda79768f7c0d2235d77_c278fe4fe52a6f4ef931d686bd91bc48_4fbf1f3b7709cda79768f7c0d2235d77
